# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 SEP 22 23:02:08, 811854196.7282907, 1482.3469275140055, 3311.3380454313465, -229.65053712663197, -714.3852111530401, -3.967269785213433, -12.02233199542515, -12.146319609188506, 61.0344216729109, 61.04300027479285, 987.7443186891949, 699.2303426817775, -5.175421222839777, -13.652099787498418
2025 SEP 22 23:02:09, 811854197.7299601, 1477.4803523528096, 3311.3892131760076, -229.20575692673577, -714.291979551569, -3.959549572698878, -12.020702724831068, -12.144700732687607, 60.89936304888406, 60.90930617774804, 986.3361534123809, 697.1410723520686, -5.17392291378658, -13.647600292815698
2025 SEP 22 23:02:10, 811854198.7316295, 1472.6321815410306, 3311.442635697992, -228.7509239205384, -714.1913087148414, -3.951653661281324, -12.018947820466181, -12.142953554218673, 60.764903800529616, 60.77459464577291, 984.9518895332527, 695.049382290618, -5.172427767845319, -13.643103189022309
2025 SEP 22 23:02:11, 811854199.733299, 1467.8026130036237, 3311.494976298468, -228.29568664867884, -714.0954195166593, -3.943752177167823, -12.017276359973245, -12.14128914495389, 60.63033294585616, 60.63977467972565, 983.5776891758902, 692.9692403261836, -5.170935776945656, -13.63860846012608
2025 SEP 22 23:02:12, 811854200.7349684, 1462.9918475915547, 3311.5462289429, -227.84006326597134, -714.0043352888478, -3.9358454326384598, -12.015688705434272, -12.13970790624319, 60.49565682304335, 60.50485438628465, 982.2136206413264, 690.9007099627039, -5.169446923219687, -13.634116099617843
2025 SEP 22 23:02:13, 811854201.736638, 1458.2000861632177, 3311.5963918116636, -227.38406120915477, -713.9180633721828, -3.927933550357884, -12.014184953606888, -12.138209963186922, 60.36088231343569, 60.36984120856322, 980.8597690188456, 688.8438315130301, -5.1679612162741675, -13.629626095921228
2025 SEP 22 23:02:14, 811854202.7383074, 1453.4275335534621, 3311.646418890362, -226.9354813277002, -713.8297803708515, -3.920149731058997, -12.012921935256143, -12.136730298027382, 60.22604097976502, 60.2347115538023, 979.5166624977828, 686.7982103353629, -5.166478638458037, -13.625138441641115
2025 SEP 22 23:02:15, 811854203.7399768, 1448.6743943533802, 3311.694288678655, -226.47876593623874, -713.7536476466714, -3.912228445063867, -12.011585802436363, -12.135406533694736, 60.09107112901512, 60.099560947157514, 978.1831169624924, 684.7651590248788, -5.164999173202117, -13.620653127643378
2025 SEP 22 23:02:16, 811854204.7416463, 1443.9408751964133, 3311.737986555786, -226.03106125233126, -713.6935264044955, -3.9044673112888955, -12.01052528261033, -12.134359488873098, 59.95533406984901, 59.96521930465819, 976.8471491715503, 682.7567892436928, -5.163522827373739, -13.616170143629706
2025 SEP 22 23:02:17, 811854205.7433157, 1439.2271866824851, 3311.7838482912957, -225.57314726392423, -713.626385082565, -3.8965278894215176, -12.00934624876556, -12.133191389817409, 59.82025663652952, 59.82988985391773, 975.5354080709899, 680.7465832549615, -5.162049585557008, -13.61168948157442
2025 SEP 22 23:02:18, 811854206.7449851, 1434.5335390872308, 3311.8286130238057, -225.1148832024795, -713.5640849886728, -3.8885837931422444, -12.008251624674674, -12.13210708962509, 59.68511906242489, 59.69450520375598, 974.2343262004472, 678.7482409812682, -5.160579431768166, -13.607211132531386
2025 SEP 22 23:02:19, 811854207.7466546, 1429.8601442951322, 3311.872279155808, -224.65627616861943, -713.5066320470187, -3.880635138930436, -12.007241478689926, -12.131106689227298, 59.54992915150555, 59.559073682706924, 972.9439917148405, 676.7618010134349, -5.159112371719723, -13.602735086559374
2025 SEP 22 23:02:20, 811854208.748324, 1425.2072183246535, 3311.914845390242, -224.1973313780283, -713.4540313049646, -3.872682010434082, -12.006315862849375, -12.130190274366061, 59.414695129456945, 59.423603176340755, 971.6644951865823, 674.7873058333462, -5.157648390853066, -13.598261335411467
2025 SEP 22 23:02:21, 811854209.7499934, 1420.574976719493, 3311.957264508175, -223.74605167717422, -713.3994315937522, -3.864861109183192, -12.00562757336034, -12.129294733686844, 59.27943230543977, 59.28809359627302, 970.3960377538393, 672.8246860398581, -5.15618747950221, -13.5937898700367
2025 SEP 22 23:02:22, 811854210.751663, 1415.9636374145664, 3311.9975877538454, -223.2862540678408, -713.3567946816252, -3.8568960089415176, -12.00486638385592, -12.128549369754854, 59.14413040287546, 59.15257736198537, 969.1384003867269, 670.8742911768478, -5.154729612515215, -13.589320688209458
2025 SEP 22 23:02:23, 811854211.7533324, 1411.373421518157, 3312.03370950244, -222.8360099820213, -713.330189772843, -3.8491003455570576, -12.004381115437566, -12.128081080016562, 59.00808743264608, 59.01797767614746, 967.8788250166411, 668.9490071533598, -5.153274815553381, -13.584853766618371
2025 SEP 22 23:02:24, 811854212.7550018, 1406.804550167785, 3312.071931264753, -222.3753102447298, -713.2968860699314, -3.841122219848091, -12.003782782189269, -12.127497293903973, 58.87277807068293, 58.88241826998518, 966.643939994853, 667.022337389093, -5.1518230643729455, -13.58038910327769
2025 SEP 22 23:02:25, 811854213.7566713, 1402.2572467063778, 3312.1090463789074, -221.91430300425125, -713.2684577584511, -3.833140110333091, -12.003269400927708, -12.126997901339701, 58.73746802123419, 58.74686330112719, 965.4203480760875, 665.107813632685, -5.150374332446825, -13.575926696223707
2025 SEP 22 23:02:26, 811854214.7583407, 1397.7317373953133, 3312.145053651209, -221.4529960298986, -713.2449080970418, -3.8251541444058215, -12.002840987826904, -12.126582957472397, 58.60216625008028, 58.61132220049619, 964.208138351282, 663.2054722470011, -5.148928645763366, -13.571466522907608
2025 SEP 22 23:02:27, 811854215.7600101, 1393.2282493546397, 3312.179952357043, -220.99139248914932, -713.2262395156797, -3.8171643696546877, -12.002497552771814, -12.126252503067253, 58.466882125673834, 58.475803924834196, 963.0074064731297, 661.3153511034387, -5.147485978366, -13.567008580486778
2025 SEP 22 23:02:28, 811854216.7616796, 1388.7470110697936, 3312.2147809805065, -220.5375377391322, -713.2052272407118, -3.8093081444827117, -12.002384560259294, -12.125940008882528, 58.33163100704317, 58.34031077190646, 961.8183321511261, 659.4374054010896, -5.146046307083289, -13.562552866620237
2025 SEP 22 23:02:29, 811854217.763349, 1384.2882542601958, 3312.2474209519, -220.07514702644806, -713.196575766519, -3.801307438202367, -12.002206236765955, -12.125781421460136, 58.1964065653202, 58.204872199442654, 960.6407608142357, 657.5719122260044, -5.144609655879276, -13.55809935942237
2025 SEP 22 23:02:30, 811854218.7650186, 1379.8522108138131, 3312.2758757631345, -219.62274366404654, -713.2037959877564, -3.793483525211397, -12.002301066281554, -12.125897147555687, 58.060483475243316, 58.07045521819616, 959.4619304424298, 655.73177011824, -5.143175990266779, -13.553648062489517
2025 SEP 22 23:02:31, 811854219.766688, 1375.439115930427, 3312.3063912054486, -219.1595440179401, -713.2045523827708, -3.7854713182560147, -12.002286803725818, -12.125901445319954, 57.9253820785565, 57.9351055407221, 958.3083796824063, 653.890569391981, -5.141745313621306, -13.549198954514164
2025 SEP 22 23:02:32, 811854220.7683574, 1371.0492058506347, 3312.3357917760623, -218.6960811518875, -713.2102069564766, -3.777455845069407, -12.002357850983058, -12.125990539262041, 57.790347041187744, 57.799827828736376, 957.1667708268109, 652.0617775086298, -5.140317615498136, -13.54475203855704
2025 SEP 22 23:02:33, 811854221.7700269, 1366.6827171680197, 3312.3640765665173, -218.232360382833, -713.2207617832873, -3.7694371903809585, -12.002514198237838, -12.126164464319087, 57.6553885852117, 57.664632140588616, 956.0371968350859, 650.2454320783091, -5.138892887416572, -13.540307298665557
