# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 NOV 01 12:41:26, 815272954.9354429, 883.2077203027434, -874.6349147764615, 439.16748320454843, -3232.9730617569467, 153.33807735244736, -72.98918216310227, -73.1578459342868, 51.50530195046056, 51.49572346837794, 560.6812517347838, 567.9817867876673, 153.48387572129562, -73.18858932514824
2025 NOV 01 12:41:27, 815272955.9371125, 888.2254669083411, -876.9202974057823, 438.99279290686513, -3232.3846358487945, 153.40711427549135, -72.95409961347585, -73.12306736666145, 51.68083662993538, 51.67130602393033, 562.6059154901272, 569.7147684430901, 153.5490540755231, -73.15360143945671
2025 NOV 01 12:41:28, 815272956.9387819, 893.2492742796802, -879.205450377197, 438.8166246262966, -3231.7947563911457, 153.47594615823272, -72.91900195379874, -73.0882730764068, 51.85551413677355, 51.84604456874921, 564.5391406679922, 571.4530357577821, 153.61396157494784, -73.11858635231614
2025 NOV 01 12:41:29, 815272957.9404513, 898.2790233655381, -881.4903712708377, 438.6389722662808, -3231.2034243008643, 153.54457446692822, -72.88388933787544, -73.0534632029465, 52.02933407236652, 52.019939070225135, 566.4808616218562, 573.1965133170718, 153.67859971385695, -73.08354416773763
2025 NOV 01 12:41:30, 815272958.9421208, 903.3146014285645, -883.7750549759505, 438.45983099656223, -3230.610641054542, 153.61300052302488, -72.84876195174422, -73.01863791728842, 52.202296336349264, 52.192989964263866, 568.431012176252, 574.9451221468915, 153.74296985882143, -73.04847502399066
2025 NOV 01 12:41:31, 815272959.9437902, 908.3558932789592, -886.0595001834799, 438.2791959114511, -3230.0164071185186, 153.6812257417597, -72.81361991995954, -72.98379732971455, 52.37440060816895, 52.36519759476006, 570.3895262613222, 576.6987882235954, 153.80707361240454, -73.01337901273257
2025 NOV 01 12:41:32, 815272960.9454597, 913.4027905232084, -888.3437038575377, 438.0970615345881, -3229.420723503948, 153.74925151428295, -72.77846339790463, -72.94894158133647, 52.54564706104391, 52.53656265080675, 572.3563396704541, 578.4574371165917, 153.87091241172584, -72.97825624444417
2025 NOV 01 12:41:33, 815272961.9471291, 918.4551814907123, -890.6276624586847, 437.91342381381975, -3228.8235911723077, 153.81707913629907, -72.74329253645575, -72.91407080907848, 52.71603589432463, 52.70708583163623, 574.3313869562661, 580.2209951569854, 153.93448769687424, -72.94310683554451
2025 NOV 01 12:41:34, 815272962.9487985, 923.5129615086396, -892.8964142452613, 437.72613602866795, -3228.229386980229, 153.88444137769, -72.70808195359596, -72.87932043211879, 52.88557813623126, 52.876756850256506, 576.3147152172033, 581.9892769432032, 153.99780092912675, -72.90793088956448
2025 NOV 01 12:41:35, 815272963.9504681, 928.5760280031536, -895.179267857795, 437.5394288191977, -3227.629543669553, 153.95186541590468, -72.67288157917112, -72.84442604141347, 53.054253974351454, 53.045598934068465, 578.3060469273555, 583.7624300652698, 154.06085354365638, -72.87272850585225
2025 NOV 01 12:41:36, 815272964.9521375, 933.644276630237, -897.4618535384652, 437.351206078272, -3227.0282588355776, 154.01909495373863, -72.63766724823589, -72.80951717512008, 53.22207426640003, 53.21360263910314, 580.3054213900597, 585.540274169993, 154.12364698266106, -72.83749980512609
2025 NOV 01 12:41:37, 815272965.9538069, 938.717607916323, -899.7441689454607, 437.1614636891485, -3226.4255331688564, 154.0861312910545, -72.6024390890031, -72.77459394952803, 53.38903998826021, 53.38076941851653, 582.3127764935173, 587.3227406825991, 154.1861826645849, -72.80224488391774
2025 NOV 01 12:41:38, 815272966.9554764, 943.7959244198397, -902.0262120892564, 436.9701985927737, -3225.8213671229946, 154.15297567358476, -72.56719721494798, -72.73965646619837, 53.555151771111724, 53.54710094368945, 584.328049377615, 589.1097606085589, 154.24846206078712, -72.76696383554864
2025 NOV 01 12:41:39, 815272967.9571458, 948.8791286943061, -904.3079783454808, 436.77740763196493, -3225.2157618958927, 154.21962927843956, -72.53194178157884, -72.70470486870335, 53.72041119913106, 53.71259895617544, 586.3511777108934, 590.9012650510368, 154.3104864619144, -72.73165678543495
2025 NOV 01 12:41:40, 815272968.9588152, 953.9671279679478, -906.5917089275738, 436.5676898914764, -3224.610154906422, 154.2869386994722, -72.49675631160291, -72.66982195736688, 53.88597843807163, 53.876112329141485, 588.3947199068527, 592.6845653766144, 154.3722573218333, -72.69632382436086
2025 NOV 01 12:41:41, 815272969.9604847, 959.0598284512774, -908.8727958644474, 436.3724250435541, -3224.0016252736373, 154.3531800693982, -72.46147118096688, -72.6348395440025, 54.04948614081468, 54.039999413396195, 590.4329158872955, 594.485295796531, 154.4337760346068, -72.66096504784393
2025 NOV 01 12:41:42, 815272970.9621542, 964.157140141852, -911.1535966257278, 436.1756660550666, -3223.3916535191624, 154.4192322663109, -72.4261725842047, -72.59984307693038, 54.21214330360164, 54.203061581936154, 592.4787484672003, 596.2903463375147, 154.49504400270712, -72.62558055445136
2025 NOV 01 12:41:43, 815272971.9638236, 969.2589737120782, -913.4341079853473, 435.9774118638842, -3222.78024019979, 154.485096373227, -72.39086063681759, -72.5648326602615, 54.373951605619325, 54.36530106932766, 594.5321558604275, 598.0996495893186, 154.5560625761264, -72.59017045256617
2025 NOV 01 12:41:44, 815272972.9654931, 974.3652415988823, -915.7143270905094, 435.77766140885086, -3222.167385772469, 154.5507734752399, -72.35553544725828, -72.52980839148434, 54.534913073023645, 54.52672047822896, 596.593077374889, 599.9131441728354, 154.61683306576407, -72.55473484069174
2025 NOV 01 12:41:45, 815272973.9671625, 979.4758588447219, -917.9963500618808, 435.5608053179349, -3221.554585151589, 154.61711055013598, -72.32028302090629, -72.49485553972421, 54.69616974582909, 54.68618578239868, 598.6743584941794, 601.7178593482462, 154.6773568537709, -72.5192738167968
2025 NOV 01 12:41:46, 815272974.9688319, 984.5907420241018, -920.2758046798203, 435.3591175673037, -3220.938754762779, 154.6823575656667, -72.28492604449241, -72.45979827963428, 54.85535941849079, 54.84605548215064, 600.7492717051646, 603.5404022060847, 154.7376353439409, -72.48378746416357
2025 NOV 01 12:41:47, 815272975.9705014, 989.7098076203798, -922.5549573682249, 435.15598637128767, -3220.321477827743, 154.74741810703168, -72.24955577798768, -72.42472708973129, 55.013705321565254, 55.00511604843253, 602.8314693236164, 605.3669994191889, 154.7976697799322, -72.44827589057154
2025 NOV 01 12:41:48, 815272976.9721708, 994.8329743638229, -924.818830241785, 434.9495995702703, -3219.7072475524274, 154.81202782774406, -72.21414488562142, -72.38978571014054, 55.171232069163196, 55.16334658140682, 604.9211576292307, 607.1973233956726, 154.85746160867274, -72.41273917188784
2025 NOV 01 12:41:49, 815272977.9738404, 999.9601651392227, -927.0986352363403, 434.729239992506, -3219.0886438935004, 154.87747648122115, -72.17882678583872, -72.35477156469588, 55.328918867448984, 55.31977749021481, 607.0296690993374, 609.0199233735673, 154.91701204107767, -72.3771774227572
2025 NOV 01 12:41:50, 815272978.9755098, 1005.0912990131734, -929.3760819014221, 434.5234156017671, -3218.467044165081, 154.9418825794564, -72.14340686849681, -72.31965584984688, 55.484623390538644, 55.4765507668806, 609.1320012926188, 610.859685175641, 154.9763223598851, -72.34159074048584
2025 NOV 01 12:41:51, 815272979.9771792, 1010.2263020453995, -931.6549102089405, 434.3022383663153, -3217.845370905357, 155.00684923531225, -72.10805177076885, -72.2846037875328, 55.64047615892837, 55.63154544520379, 611.2529959537244, 612.6916490651864, 155.03539397412706, -72.30597919808258
2025 NOV 01 12:41:52, 815272980.9788487, 1015.3650987640216, -933.9331887493754, 434.0811042863284, -3217.2221192588377, 155.0715520307275, -72.07267578482356, -72.24953038493335, 55.79538340727038, 55.785859293849825, 613.3797709854595, 614.5285835014084, 155.09422813179378, -72.27034288885477
2025 NOV 01 12:41:53, 815272981.9805181, 1020.5076145498367, -936.210731196276, 433.8616573239781, -3216.5971239281125, 155.13590523133666, -72.03726967776987, -72.21442647772125, 55.94923501534945, 55.939608228613075, 615.5108842984538, 616.3718154943202, 155.15282610658267, -72.23468191206427
2025 NOV 01 12:41:54, 815272982.9821875, 1025.6537775647946, -938.4872768865749, 433.646302879112, -3215.9701404176612, 155.1997835948393, -72.00181981442526, -72.17927853566243, 56.10187084918209, 56.092958479409354, 617.6442473992772, 618.223323056576, 155.2111891681454, -72.19899634836553
2025 NOV 01 12:41:55, 815272983.983857, 1030.8035175076793, -940.7640403989362, 433.42464811748295, -3215.3422037882383, 155.26373977271024, -71.9663848020183, -72.14414466646508, 56.25401713441252, 56.245190741934636, 619.7885195153087, 620.0743312390601, 155.26931862252817, -72.16328628930398
2025 NOV 01 12:41:56, 815272984.9855264, 1035.9567634420482, -943.0398092259157, 433.2072566010904, -3214.712256456246, 155.3272156986183, -71.93090504707328, -72.10896576674168, 56.404947176647816, 56.39703803907615, 621.9347682382484, 621.9336631452113, 155.3272156986183, -72.12755182714857
2025 NOV 01 12:41:57, 815272985.9871958, 1041.1134475483923, -945.3034671797611, 433.09547131362126, -3214.0700371829817, 155.38488165715842, -71.8948045479916, -72.07317062071378, 56.547765846732204, 56.55540550456434, 623.9974396749122, 623.88677649515, 155.38488165715842, -72.09179304327547
2025 NOV 01 12:41:58, 815272986.9888654, 1046.2735032721203, -947.578457037835, 432.8780659244154, -3213.4368702020797, 155.44786744963676, -71.85928212899012, -72.03794805400096, 56.69691086830602, 56.70585747043597, 626.1544905505904, 625.7555815658388, 155.44231775376434, -72.05601002012746
2025 NOV 01 12:41:59, 815272987.9905348, 1051.436864186622, -949.8538399719602, 432.65241254185105, -3212.802954727972, 155.51103537955842, -71.8237861734324, -72.00275104482769, 56.84570518243179, 56.855078722200815, 628.3238948779727, 627.6220063463074, 155.49952520876647, -72.0202028510284
2025 NOV 01 12:42:00, 815272988.9922042, 1056.6034651772186, -952.1300860224483, 432.4136464956491, -3212.168797269485, 155.5746381491, -71.78834481095991, -71.96760748388289, 56.994469950569744, 57.002753754633666, 630.5097477607543, 629.481850361313, 155.5565053411109, -71.98437159660779
2025 NOV 01 12:42:01, 815272989.9938737, 1061.773242391633, -954.4049410918595, 432.18308513868266, -3211.5322200094, 155.63756115343713, -71.75283636049495, -71.93239669105029, 57.14177553445751, 57.15032084302491, 632.6939513326666, 631.3531079627148, 155.61325921259186, -71.94851637363963
2025 NOV 01 12:42:02, 815272990.9955431, 1066.946133641864, -956.6648466961105, 431.94606446852725, -3210.899168004215, 155.70023265821743, -71.71730732563775, -71.89734395801426, 57.28853853319908, 57.29686864486835, 634.887992864214, 633.2241835348984, 155.66978810993757, -71.91263725410677
2025 NOV 01 12:42:03, 815272991.9972126, 1072.1220778106936, -958.939038652053, 431.7069305151067, -3210.2604651446513, 155.76309481114782, -71.68180659213628, -71.86214580519422, 57.43460889962846, 57.44255568277498, 637.0899062285145, 635.0969451272574, 155.72609324900625, -71.87673431157467
2025 NOV 01 12:42:04, 815272992.998882, 1077.3010133586083, -961.2115601122363, 431.47946855179003, -3209.6189688427594, 155.8251049614622, -71.64621845701612, -71.8268603910425, 57.57901796144692, 57.58836011882524, 639.287010130177, 636.9839716632888, 155.78217586393578, -71.84080762723356
2025 NOV 01 12:42:05, 815272994.0005515, 1082.4828814035643, -963.485342086089, 431.23366650501674, -3208.977799617187, 155.88781903659284, -71.61071602243925, -71.79165937566361, 57.723737889052096, 57.73231155209142, 641.5048259774516, 638.8596359533411, 155.8380370544025, -71.8048572925692
2025 NOV 01 12:42:06, 815272995.002221, 1087.667624274585, -965.7573423211938, 431.0010657697434, -3208.3336685480344, 155.94960641834444, -71.57511722312418, -71.7563621943787, 57.86671162011677, 57.87648068412043, 643.7164000077557, 640.7507995287094, 155.893678095193, -71.76888336411103
2025 NOV 01 12:42:07, 815272996.0038904, 1092.8551833352828, -968.0305735617047, 430.7497039011398, -3207.6899238128813, 156.012116837903, -71.53960710359664, -71.72115235615307, 58.0100168344856, 58.01879019631053, 645.9489923920768, 642.6300924991986, 155.94910012740223, -71.73288594322634
2025 NOV 01 12:42:08, 815272997.0055598, 1098.0455028782767, -970.3020063901031, 430.51216202378305, -3207.0431423259374, 156.073673478418, -71.50399688798275, -71.6858426358595, 58.151552725715305, 58.16135638474703, 648.1746822556722, 644.5253462661722, 156.00430430927258, -71.69686510014066
2025 NOV 01 12:42:09, 815272998.0072293, 1103.2385281046709, -972.5745895630153, 430.25600626711264, -3206.396746412101, 156.13594307717264, -71.46847501658179, -71.65061991571751, 58.29340454863156, 58.30209293687012, 650.4212134520429, 646.4087146278041, 156.05929176793984, -71.66082091511225
2025 NOV 01 12:42:10, 815272999.0088987, 1108.4342040773388, -974.8454184300256, 430.01367889635725, -3205.7473018850255, 156.19726341987825, -71.43285281531793, -71.61529706613561, 58.43350350250109, 58.44308524383885, 652.6607032561544, 648.3079886956837, 156.11406373098984, -71.62475345754734
2025 NOV 01 12:42:11, 815273000.0105681, 1113.632476192828, -977.1172886513149, 429.753250902172, -3205.098202473681, 156.25926813408526, -71.39731645574402, -71.58005872490628, 58.57388065702325, 58.58230058027651, 654.9205411116714, 650.1956791640039, 156.16862125904206, -71.58866281436411
2025 NOV 01 12:42:12, 815273001.0122377, 1118.833294100129, -979.3874839724114, 429.50626157746336, -3204.446084694578, 156.32034844169863, -71.36168184289279, -71.54472229842159, 58.712547315957224, 58.72174557078605, 657.1735438824156, 652.0988822610134, 156.22296562659994, -71.55254902964883
2025 NOV 01 12:42:13, 815273002.0139071, 1124.0366030586913, -981.6585985273916, 429.2419092368744, -3203.7942462664737, 156.38207345049113, -71.3261292098616, -71.50946654057664, 58.85144146750812, 58.859479394514445, 659.4462057503871, 653.9910013198562, 156.27709783600636, -71.51641221535291
2025 NOV 01 12:42:14, 815273003.0155765, 1129.2423544792614, -983.9281324253482, 428.9903561774948, -3203.1394480509584, 156.4429113202504, -71.29048193182152, -71.47411626142089, 58.98868223017398, 58.99740165374721, 661.7124575980673, 655.8980205501192, 156.3310190518041, -71.48025242998243
2025 NOV 01 12:42:15, 815273004.017246, 1134.4504978962486, -986.1972934056153, 428.7371364495172, -3202.4832409311007, 156.5035986878399, -71.25482472436042, -71.4387554786359, 59.12517974773684, 59.134605387014844, 663.9847270536185, 657.8074190521925, 156.3847304003402, -71.44406974168774
