# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 DEC 14 14:21:26, 818994155.1032944, 861.5400252861148, -21.910837754239395, 682.3331267326864, -3307.2856183533663, 91.83922961077994, -78.21853974133859, -78.33714215354405, 48.670151184394754, 48.67842607722976, 603.8256922485169, 542.3646555148276, 92.52624983171566, -78.67654409176441
2025 DEC 14 14:21:27, 818994156.1049638, 861.9260653143873, -24.494824861809107, 684.4832843652981, -3306.82858356083, 92.04950431559865, -78.17937222821598, -78.29840135783574, 48.66768113067201, 48.67606637596313, 604.3817080724511, 542.3417776451441, 92.74867129501648, -78.64021018412487
2025 DEC 14 14:21:28, 818994157.1066333, 862.3129058651836, -27.083507226836524, 686.6358022300486, -3306.367585608882, 92.25879083171057, -78.140275370328, -78.25950497053887, 48.665196065493916, 48.67365039783626, 604.9396460886468, 542.3184073986263, 92.96964039132918, -78.60370844359728
2025 DEC 14 14:21:29, 818994158.1083027, 862.7005449047001, -29.665059208401708, 688.7858349927637, -3305.9037099551133, 92.46612641538316, -78.10077936171072, -78.22044075411675, 48.66266093931233, 48.67121548272027, 605.4991667847946, 542.2948725962407, 93.1891644325233, -78.56704057355607
2025 DEC 14 14:21:30, 818994159.1099721, 863.08898360288, -32.24548714408442, 690.9357829075192, -3305.436422954831, 92.67201496313206, -78.06112747646398, -78.18121858148, 48.66008971788354, 48.66874695045964, 606.0604007813015, 542.2710465717813, 93.40725086410653, -78.53020825297726
2025 DEC 14 14:21:31, 818994160.1116416, 863.4782140767261, -34.82478319583929, 693.0856484320494, -3304.9657254989233, 92.87646480662865, -78.02132112096842, -78.14184004467761, 48.657482779651026, 48.666244324963955, 606.6233540971447, 542.2469214704952, 93.62390739145859, -78.49321320224676
2025 DEC 14 14:21:32, 818994161.113311, 863.8682373371637, -37.40294138917842, 695.2354245826734, -3304.4916204271663, 93.07948451110815, -77.98136186521828, -78.10230688322042, 48.65484013818108, 48.66370715144947, 607.1880176659656, 542.2224979850872, 93.83914147765164, -78.45605706444789
2025 DEC 14 14:21:33, 818994162.1149805, 864.2590514989636, -39.98002060696588, 697.3849444665551, -3304.01414318624, 93.28108874705369, -77.94125400332588, -78.0626235245273, 48.652147754247, 48.66115098622272, 607.7542611133304, 542.1979087803148, 94.05296095061091, -78.41874153347038
2025 DEC 14 14:21:34, 818994163.11665, 864.6506547523289, -42.56200768560996, 699.5372008734545, -3303.532592785117, 93.48176037761954, -77.90121595264426, -78.02278849943195, 48.64946134102088, 48.65851525649227, 608.3226050126951, 542.1726262061677, 94.26537348091999, -78.38126820927965
2025 DEC 14 14:21:35, 818994164.1183194, 865.0430450814787, -45.136548537863156, 701.6866557148113, -3303.0482803286945, 93.68052544142301, -77.86079785425012, -77.98280036370625, 48.646714191865534, 48.65587199058213, 608.8924197742846, 542.1472802308374, 94.47638693362482, -78.34363877024875
2025 DEC 14 14:21:36, 818994165.1199888, 865.4362206330114, -47.70993265203739, 703.8360059300652, -3302.5605694102765, 93.87789547376498, -77.82023326190105, -77.94266424725267, 48.6439316280673, 48.653193879447024, 609.4639374205336, 542.1216314560089, 94.68600908635986, -78.30585478936024
2025 DEC 14 14:21:37, 818994166.1216583, 865.8301795700121, -50.28216012574117, 705.9852352100963, -3302.069464843117, 94.0738797507037, -77.7795238649519, -77.9023819690363, 48.6411126411679, 48.650482238181446, 610.0371511815174, 542.0956875354216, 94.89424804807985, -78.26791792080455
2025 DEC 14 14:21:38, 818994167.1233277, 866.224919893756, -52.85322178337151, 708.1343450527291, -3301.5749678455477, 94.26848672389784, -77.7386710469794, -77.86195503601508, 48.63825785300667, 48.64773581221434, 610.6120588652532, 542.0694455574437, 95.10111148860314, -78.22982968505471
