# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 SEP 30 19:40:41, 812533310.65392, 814.767920284196, -914.4224707329903, 3254.536428470592, -323.55424443220346, 105.69369437566942, -5.411755735573895, -5.467385346594614, 28.828420071622414, 28.838387406058914, 960.3332872052541, 436.38708350621744, 106.87530981255225, -6.849989559582533
2025 SEP 30 19:40:42, 812533311.6572646, 810.9023805054879, -914.5988746524393, 3254.4053173409643, -324.36378909076166, 105.6971738829025, -5.425296700079076, -5.4810859295344425, 28.59097777059504, 28.600972664185203, 959.9297629048275, 435.50020256867407, 106.87924438988999, -6.847133521251117
2025 SEP 30 19:40:43, 812533312.660609, 807.0797992839438, -914.76815389209, 3254.2764907267588, -325.16838457380294, 105.7005268199776, -5.4387583876495835, -5.494704008409447, 28.35494675795307, 28.362458809525734, 959.5509671614018, 434.61918991319993, 106.8831760735272, -6.84427889986244
2025 SEP 30 19:40:44, 812533313.6639535, 803.3008049141124, -914.9455308091549, 3254.143787538841, -325.9866399063066, 105.70402982765737, -5.452453434814832, -5.5085551440900975, 28.11863972461307, 28.126181263645638, 959.1851423385866, 433.75586836384434, 106.88710486629556, -6.841425670694021
2025 SEP 30 19:40:45, 812533314.667298, 799.5660321764974, -915.1234234448854, 3254.010277886138, -326.8092066454539, 105.70754511646938, -5.466224629920712, -5.522480841980802, 27.88295676612234, 27.890534283243635, 958.8383178277832, 432.90429393313707, 106.89103076664122, -6.838573827133202
2025 SEP 30 19:40:46, 812533315.6706425, 795.876116157599, -915.3018286111968, 3253.875961038325, -327.63606648379454, 105.71107264058101, -5.480071552773057, -5.536480804222423, 27.64793790505186, 27.655557367843326, 958.5105832515278, 432.06445768625997, 106.89495381210438, -6.835723371213873
2025 SEP 30 19:40:47, 812533316.6739869, 792.2317025410401, -915.4807492688856, 3253.7408337072607, -328.46720923017307, 105.71461246625223, -5.493993921222202, -5.55055486474021, 27.413623420942393, 27.421292928459337, 958.2020142631403, 431.23635568632847, 106.89887400143925, -6.8328742794252415
2025 SEP 30 19:40:48, 812533317.6773314, 788.6334345448162, -915.667577491574, 3253.6035381880133, -329.29554436859905, 105.71829145174497, -5.508124794796076, -5.564722958661079, 27.18006133399549, 27.187772226544688, 957.9127307492914, 430.41994238761595, 106.90279133744184, -6.830026543677616
2025 SEP 30 19:40:49, 812533318.6806759, 785.081967860734, -915.8468145837102, 3253.466917809527, -330.1358769370938, 105.721843644225, -5.522182458999351, -5.578943667362852, 26.947277103018237, 26.955068341426212, 957.6427188905806, 429.6153063226638, 106.90670585411402, -6.827180167608251
2025 SEP 30 19:40:51, 812533319.6840204, 781.5779501706886, -916.0265645829367, 3253.3294884172474, -330.9803802342256, 105.72540809757919, -5.536314808840608, -5.593236993133588, 26.71532973800256, 26.723197654612672, 957.3921454384999, 428.82234709610486, 106.9106175528698, -6.824335126251709
2025 SEP 30 19:40:52, 812533320.6873649, 778.1220407939237, -916.2068492777303, 3253.1912391369947, -331.8290665029652, 105.72898522022955, -5.550521913675542, -5.607603166989627, 26.484261496430292, 26.492210539876556, 957.1610772238043, 428.0410690457292, 106.9145264463263, -6.821491421242711
2025 SEP 30 19:40:53, 812533321.6907094, 774.714896647854, -916.3876752761645, 3253.0521652491298, -332.6819294808626, 105.73257514466668, -5.564803525809737, -5.622042097034229, 26.254117503171614, 26.262155181029307, 956.9495806446782, 427.27146816517717, 106.91843253349907, -6.8186490291360276
2025 SEP 30 19:40:54, 812533322.6940539, 771.3571807594984, -916.5690398874433, 3252.9122655854094, -333.5389538061749, 105.736177835351, -5.579159231306974, -5.6365535276913326, 26.024944805661317, 26.03307927641798, 956.7577374264513, 426.51353196888147, 106.92233585089562, -6.815807957478827
2025 SEP 30 19:40:55, 812533323.6973983, 768.0495547129116, -916.7509409018164, 3252.771538775824, -334.4001247503811, 105.73979326553905, -5.593588615860421, -5.651137204521584, 25.79679170842966, 25.805031246543184, 956.585617024866, 425.7672495768249, 106.92623639900319, -6.812968182373747
2025 SEP 30 19:40:56, 812533324.7007428, 764.7926875805389, -916.9333738570961, 3252.6299840247766, -335.2654281565806, 105.74342136910842, -5.608091259797287, -5.665792873058991, 25.569707646354384, 25.578060709263866, 956.4332985403998, 425.0326049073636, 106.93013419019526, -6.810129704750167
2025 SEP 30 19:40:57, 812533325.7040873, 761.5872386499115, -917.1235541640132, 3252.486368044724, -336.12716786260444, 105.74718556870599, -5.622781991305776, -5.680545483453184, 25.343746314923433, 25.35221486841639, 956.3008611055409, 424.3095740464807, 106.93402922302216, -6.807292501274073
2025 SEP 30 19:40:58, 812533326.7074318, 758.4338788763187, -917.3061763165629, 3252.343308347565, -337.0015637801336, 105.75082406222374, -5.637414408779215, -5.695342309158128, 25.11895015116084, 25.127559888232685, 956.1883380958604, 423.5981849656547, 106.93792154847857, -6.804456582713451
2025 SEP 30 19:40:59, 812533327.7107762, 755.3332760106925, -917.4893709876378, 3252.199408991542, -337.8799902034972, 105.75447595386682, -5.652120052536264, -5.710210166961279, 24.895380118187, 24.904136465103694, 956.0958359856537, 422.89838155805893, 106.94181113956667, -6.801621924286702
2025 SEP 30 19:41:00, 812533328.7141207, 752.286096115356, -917.673137616284, 3252.054667930112, -338.7624347210389, 105.75814124704756, -5.666898511620898, -5.725148854658817, 24.673090122121092, 24.68199915482595, 956.0234179719764, 422.21015132440897, 106.94569801110215, -6.798788510024152
2025 SEP 30 19:41:01, 812533329.7174652, 749.2930010955914, -917.8574817641639, 3251.9090806866734, -339.6488915376072, 105.76182005631108, -5.681749459801304, -5.740158265553756, 24.452134812234096, 24.461206656064814, 955.9711495038243, 421.5334856789766, 106.94958220786445, -6.795956351912976
2025 SEP 30 19:41:02, 812533330.7208097, 746.3546602706233, -918.0423986369968, 3251.762646418606, -340.5393480451585, 105.76551231049866, -5.696672443776392, -5.755238160164439, 24.232571005084484, 24.24181633400875, 955.9390925691213, 420.8683657312963, 106.95346370938341, -6.7931254243645816
2025 SEP 30 19:41:03, 812533331.7241542, 743.471737443746, -918.2278827586769, 3251.615364621104, -341.4337902588009, 105.76921792578457, -5.7116669735390655, -5.770388258346282, 24.014456961863544, 24.0238860667174, 955.9273078951429, 420.2147754420804, 106.95734252619934, -6.790295712331101
2025 SEP 30 19:41:04, 812533332.7274987, 740.6448914996116, -918.4139289228456, 3251.4672345279478, -342.33220594068297, 105.77293682396488, -5.726732568154718, -5.78560829248844, 23.79785208257875, 23.807476658862154, 955.9358621236495, 419.57269744929954, 106.96121869236684, -6.78746722378452
