-22.5	22.5	4.827
-22.5	27.5	4.543
-22.5	32.5	4.072
-22.5	37.5	3.843
-22.5	42.5	3.620
-22.5	47.5	3.194
-22.5	52.5	3.055
-22.5	57.5	3.015
-22.5	62.5	3.223
-22.5	67.5	3.240
-22.5	72.5	3.156
-22.5	77.5	3.266
-22.5	82.5	3.294
-22.5	87.5	3.443
-22.5	92.5	3.536
-22.5	97.5	3.457
-22.5	102.5	3.439
-22.5	107.5	3.453
-22.5	112.5	3.693
-22.5	117.5	4.023
-22.5	122.5	3.938
-22.5	127.5	3.791
-22.5	132.5	3.690
-22.5	137.5	3.752
-22.5	142.5	4.039
-22.5	147.5	4.374
-22.5	152.5	4.472
-22.5	157.5	4.649
-22.5	162.5	5.070
-22.5	167.5	5.561
-22.5	172.5	5.633
-22.5	177.5	5.646
-22.5	182.5	5.264
-22.5	187.5	4.924
-22.5	192.5	4.784
-22.5	197.5	4.582
-22.5	202.5	4.482
-22.5	207.5	4.472
-22.5	212.5	4.485
-22.5	217.5	4.439
-22.5	222.5	4.392
-22.5	227.5	4.080
-22.5	232.5	3.623
-22.5	237.5	3.125
-22.5	242.5	2.888
-22.5	247.5	2.853
-22.5	252.5	2.808
-22.5	257.5	2.781
-22.5	262.5	2.567
-22.5	267.5	2.560
-22.5	272.5	2.876
-22.5	277.5	3.003
-22.5	282.5	2.855
-22.5	287.5	2.767
-22.5	292.5	2.589
-22.5	297.5	2.280
-22.5	302.5	2.480
-22.5	307.5	2.455
-22.5	312.5	2.757
-22.5	317.5	3.160
-22.5	322.5	3.198
-22.5	327.5	3.487
-22.5	332.5	3.464
-22.5	337.5	3.444
-22.5	342.5	3.589
-22.5	347.5	3.583
-22.5	352.5	3.975
-22.5	357.5	4.605
-17.5	2.5	    5.340
-17.5	7.5	    5.918
-17.5	12.5	5.951
-17.5	17.5	5.517
-17.5	22.5	5.207
-17.5	27.5	4.953
-17.5	32.5	4.555
-17.5	37.5	4.252
-17.5	42.5	4.066
-17.5	47.5	3.699
-17.5	52.5	3.640
-17.5	57.5	3.708
-17.5	62.5	3.732
-17.5	67.5	3.649
-17.5	72.5	3.530
-17.5	77.5	3.300
-17.5	82.5	3.085
-17.5	87.5	3.461
-17.5	92.5	3.550
-17.5	97.5	3.638
-17.5	102.5	3.716
-17.5	107.5	3.970
-17.5	112.5	4.206
-17.5	117.5	4.421
-17.5	122.5	4.416
-17.5	127.5	4.202
-17.5	132.5	4.189
-17.5	137.5	4.329
-17.5	142.5	4.829
-17.5	147.5	5.039
-17.5	152.5	5.199
-17.5	157.5	5.281
-17.5	162.5	5.438
-17.5	167.5	6.007
-17.5	172.5	6.741
-17.5	177.5	6.852
-17.5	182.5	6.237
-17.5	187.5	5.789
-17.5	192.5	5.631
-17.5	197.5	5.360
-17.5	202.5	4.915
-17.5	207.5	4.936
-17.5	212.5	4.993
-17.5	217.5	4.666
-17.5	222.5	4.443
-17.5	227.5	4.013
-17.5	232.5	3.427
-17.5	237.5	3.033
-17.5	242.5	2.826
-17.5	247.5	2.935
-17.5	252.5	3.008
-17.5	257.5	3.001
-17.5	262.5	2.778
-17.5	267.5	2.995
-17.5	272.5	3.298
-17.5	277.5	3.341
-17.5	282.5	3.273
-17.5	287.5	3.214
-17.5	292.5	2.982
-17.5	297.5	2.848
-17.5	302.5	2.862
-17.5	307.5	3.089
-17.5	312.5	3.605
-17.5	317.5	3.919
-17.5	322.5	3.692
-17.5	327.5	3.643
